submission_a,submission_b,assignment_id,token_similarity,line_similarity,length_similarity,typing_speed_gap,idle_ratio_gap,paste_ratio_gap,tab_switch_gap,suspicion_gap,label,risk_level
sub_0058,sub_1057,assignment_006,0.5,0.0,0.9067,36,0.34,0.78,9,84,0,low
sub_0058,sub_1058,assignment_006,0.6154,0.0,0.9118,33,0.32,0.74,8,80,0,medium
sub_0058,sub_1059,assignment_006,0.2857,0.0,0.8831,38,0.38,0.82,11,89,0,low
sub_0058,sub_1060,assignment_006,0.3571,0.0,1.0,31,0.29,0.71,7,76,0,low
sub_0059,sub_0060,assignment_006,0.3333,0.0,0.9524,4,0.04,0.01,1,4,0,low
sub_0059,sub_0061,assignment_006,0.375,0.0,0.8095,4,0.04,0.02,1,3,0,low
sub_0059,sub_0062,assignment_006,0.4286,0.0833,0.9375,1,0.07,0.03,1,9,0,low
sub_0059,sub_0063,assignment_006,0.2105,0.0,0.7524,9,0.1,0.01,0,1,0,low
sub_0059,sub_0064,assignment_006,0.3889,0.0833,0.9052,1,0.01,0.02,0,2,0,low
sub_0059,sub_0065,assignment_006,0.4286,0.0,0.7619,5,0.08,0.03,1,11,0,low
sub_0059,sub_0066,assignment_006,0.3158,0.1,0.9524,3,0.02,0.01,1,2,0,low
sub_0059,sub_1051,assignment_006,0.4,0.1,0.7048,43,0.28,0.78,10,77,0,low
sub_0059,sub_1052,assignment_006,0.2353,0.0,0.619,40,0.24,0.73,8,73,0,low
sub_0059,sub_1053,assignment_006,0.3571,0.0833,0.6952,46,0.32,0.81,11,80,0,low
sub_0059,sub_1054,assignment_006,0.3571,0.0,0.8952,41,0.26,0.76,9,75,0,low
sub_0059,sub_1055,assignment_006,0.8462,0.3,0.8824,38,0.21,0.7,7,69,0,medium
sub_0059,sub_1056,assignment_006,0.7692,0.0909,0.8468,45,0.3,0.83,12,82,0,medium
sub_0059,sub_1057,assignment_006,0.4667,0.1,0.7143,42,0.25,0.75,8,74,0,low
sub_0059,sub_1058,assignment_006,0.2941,0.0,0.5905,39,0.23,0.71,7,70,0,low
sub_0059,sub_1059,assignment_006,0.4615,0.0833,0.7333,44,0.29,0.79,10,79,0,low
sub_0059,sub_1060,assignment_006,0.3333,0.0,0.6476,37,0.2,0.68,6,66,0,low
sub_0060,sub_0061,assignment_006,0.6,0.0,0.85,8,0.08,0.01,2,7,0,medium
sub_0060,sub_0062,assignment_006,0.2222,0.0,0.8929,3,0.03,0.02,0,5,0,low
sub_0060,sub_0063,assignment_006,0.4706,0.0,0.79,5,0.06,0.02,1,3,0,low
sub_0060,sub_0064,assignment_006,0.5,0.0714,0.8621,5,0.03,0.01,1,2,0,low
sub_0060,sub_0065,assignment_006,0.375,0.0,0.8,1,0.04,0.02,0,7,0,low
sub_0060,sub_0066,assignment_006,0.4211,0.0,1.0,7,0.06,0.0,2,6,0,low
sub_0060,sub_1051,assignment_006,0.5333,0.0,0.74,39,0.32,0.79,11,81,0,low
sub_0060,sub_1052,assignment_006,0.5333,0.0,0.65,36,0.28,0.74,9,77,0,low
sub_0060,sub_1053,assignment_006,0.3125,0.0,0.73,42,0.36,0.82,12,84,0,low
sub_0060,sub_1054,assignment_006,0.3125,0.0714,0.94,37,0.3,0.77,10,79,0,low
sub_0060,sub_1055,assignment_006,0.3684,0.0714,0.8403,34,0.25,0.71,8,73,0,low
sub_0060,sub_1056,assignment_006,0.3158,0.0,0.8065,41,0.34,0.84,13,86,0,low
sub_0060,sub_1057,assignment_006,0.6,0.0,0.75,38,0.29,0.76,9,78,0,medium
sub_0060,sub_1058,assignment_006,0.7143,0.0833,0.62,35,0.27,0.72,8,74,0,medium
sub_0060,sub_1059,assignment_006,0.3125,0.0,0.77,40,0.33,0.8,11,83,0,low
sub_0060,sub_1060,assignment_006,0.375,0.0,0.68,33,0.24,0.69,7,70,0,low
sub_0061,sub_0062,assignment_006,0.3333,0.0909,0.7589,5,0.11,0.01,2,12,0,low
sub_0061,sub_0063,assignment_006,0.5333,0.0,0.9294,13,0.14,0.03,1,4,0,low
sub_0061,sub_0064,assignment_006,0.4706,0.0,0.7328,3,0.05,0.0,1,5,0,low
sub_0061,sub_0065,assignment_006,0.5385,0.3333,0.9412,9,0.12,0.01,2,14,0,low
sub_0061,sub_0066,assignment_006,0.5625,0.25,0.85,1,0.02,0.01,0,1,0,low
sub_0061,sub_1051,assignment_006,0.75,0.4286,0.8706,47,0.24,0.8,9,74,0,medium
sub_0061,sub_1052,assignment_006,0.6154,0.0,0.7647,44,0.2,0.75,7,70,0,medium
sub_0061,sub_1053,assignment_006,0.3571,0.0,0.8588,50,0.28,0.83,10,77,0,low
sub_0061,sub_1054,assignment_006,0.3571,0.2,0.9043,45,0.22,0.78,8,72,0,low
sub_0061,sub_1055,assignment_006,0.3333,0.0,0.7143,42,0.17,0.72,6,66,0,low
sub_0061,sub_1056,assignment_006,0.2778,0.0,0.6855,49,0.26,0.85,11,79,0,low
sub_0061,sub_1057,assignment_006,0.8333,0.4286,0.8824,46,0.21,0.77,7,71,0,medium
sub_0061,sub_1058,assignment_006,0.6923,0.0,0.7294,43,0.19,0.73,6,67,0,medium
sub_0061,sub_1059,assignment_006,0.4615,0.3333,0.9059,48,0.25,0.81,9,76,0,low
sub_0061,sub_1060,assignment_006,0.3333,0.0,0.8,41,0.16,0.7,5,63,0,low
sub_0062,sub_0063,assignment_006,0.2353,0.0,0.7054,8,0.03,0.04,1,8,0,low
sub_0062,sub_0064,assignment_006,0.3529,0.0769,0.9655,2,0.06,0.01,1,7,0,low
sub_0062,sub_0065,assignment_006,0.5,0.0769,0.7143,4,0.01,0.0,0,2,0,low
sub_0062,sub_0066,assignment_006,0.4375,0.2,0.8929,4,0.09,0.02,2,11,0,low
sub_0062,sub_1051,assignment_006,0.4615,0.2,0.6607,42,0.35,0.81,11,86,0,low
sub_0062,sub_1052,assignment_006,0.2667,0.0,0.5804,39,0.31,0.76,9,82,0,low
sub_0062,sub_1053,assignment_006,0.5455,0.0769,0.6518,45,0.39,0.84,12,89,0,low
sub_0062,sub_1054,assignment_006,0.7,0.2727,0.8393,40,0.33,0.79,10,84,0,medium
sub_0062,sub_1055,assignment_006,0.375,0.0769,0.9412,37,0.28,0.73,8,78,0,low
sub_0062,sub_1056,assignment_006,0.4,0.0,0.9032,44,0.37,0.86,13,91,0,low
sub_0062,sub_1057,assignment_006,0.4286,0.2,0.6696,41,0.32,0.78,9,83,0,low
sub_0062,sub_1058,assignment_006,0.25,0.0,0.5536,38,0.3,0.74,8,79,0,low
sub_0062,sub_1059,assignment_006,0.7,0.1667,0.6875,43,0.36,0.82,11,88,0,medium
sub_0062,sub_1060,assignment_006,0.3846,0.0,0.6071,36,0.27,0.71,7,75,0,low
sub_0063,sub_0064,assignment_006,0.4444,0.0,0.681,10,0.09,0.03,0,1,0,low
sub_0063,sub_0065,assignment_006,0.3125,0.0,0.9875,4,0.02,0.04,1,10,0,low
sub_0063,sub_0066,assignment_006,0.5294,0.0,0.79,12,0.12,0.02,1,3,0,low
sub_0063,sub_1051,assignment_006,0.5714,0.0,0.9367,34,0.38,0.77,10,78,0,low
sub_0063,sub_1052,assignment_006,0.5714,0.0,0.8228,31,0.34,0.72,8,74,0,low
sub_0063,sub_1053,assignment_006,0.3333,0.0,0.9241,37,0.42,0.8,11,81,0,low
sub_0063,sub_1054,assignment_006,0.25,0.0,0.8404,32,0.36,0.75,9,76,0,low
sub_0063,sub_1055,assignment_006,0.25,0.0,0.6639,29,0.31,0.69,7,70,0,low
sub_0063,sub_1056,assignment_006,0.2,0.0,0.6371,36,0.4,0.82,12,83,0,low
sub_0063,sub_1057,assignment_006,0.5333,0.0,0.9494,33,0.35,0.74,8,75,0,low
sub_0063,sub_1058,assignment_006,0.5333,0.0,0.7848,30,0.33,0.7,7,71,0,low
sub_0063,sub_1059,assignment_006,0.3333,0.0,0.9747,35,0.39,0.78,10,80,0,low
sub_0063,sub_1060,assignment_006,0.2353,0.0,0.8608,28,0.3,0.67,6,67,0,low
sub_0064,sub_0065,assignment_006,0.2778,0.0,0.6897,6,0.07,0.01,1,9,0,low
sub_0064,sub_0066,assignment_006,0.5556,0.0909,0.8621,2,0.03,0.01,1,4,0,low
sub_0064,sub_1051,assignment_006,0.6,0.0909,0.6379,44,0.29,0.8,10,79,0,medium
sub_0064,sub_1052,assignment_006,0.6,0.0909,0.5603,41,0.25,0.75,8,75,0,medium
sub_0064,sub_1053,assignment_006,0.375,0.0769,0.6293,47,0.33,0.83,11,82,0,low
sub_0064,sub_1054,assignment_006,0.2941,0.0,0.8103,42,0.27,0.78,9,77,0,low
sub_0064,sub_1055,assignment_006,0.35,0.0769,0.9748,39,0.22,0.72,7,71,0,low
sub_0064,sub_1056,assignment_006,0.4444,0.0,0.9355,46,0.31,0.85,12,84,0,low
sub_0064,sub_1057,assignment_006,0.5625,0.0909,0.6466,43,0.26,0.77,8,76,0,low
sub_0064,sub_1058,assignment_006,0.6667,0.0909,0.5345,40,0.24,0.73,7,72,0,medium
sub_0064,sub_1059,assignment_006,0.375,0.0769,0.6638,45,0.3,0.81,10,81,0,low
sub_0064,sub_1060,assignment_006,0.3529,0.0769,0.5862,38,0.21,0.7,6,68,0,low
sub_0065,sub_0066,assignment_006,0.3529,0.2,0.8,8,0.1,0.02,2,13,0,low
sub_0065,sub_1051,assignment_006,0.4615,0.3333,0.925,38,0.36,0.81,11,88,0,low
sub_0065,sub_1052,assignment_006,0.4615,0.0909,0.8125,35,0.32,0.76,9,84,0,low
sub_0065,sub_1053,assignment_006,0.5455,0.0,0.9125,41,0.4,0.84,12,91,0,low
sub_0065,sub_1054,assignment_006,0.5455,0.1667,0.8511,36,0.34,0.79,10,86,0,low
sub_0065,sub_1055,assignment_006,0.375,0.0,0.6723,33,0.29,0.73,8,80,0,low
sub_0065,sub_1056,assignment_006,0.4,0.0833,0.6452,40,0.38,0.86,13,93,0,low
sub_0065,sub_1057,assignment_006,0.5385,0.3333,0.9375,37,0.33,0.78,9,85,0,low
sub_0065,sub_1058,assignment_006,0.4286,0.0,0.775,34,0.31,0.74,8,81,0,low
sub_0065,sub_1059,assignment_006,0.7,0.4,0.9625,39,0.37,0.82,11,90,0,medium
sub_0065,sub_1060,assignment_006,0.6364,0.0769,0.85,32,0.28,0.71,7,77,0,medium
sub_0066,sub_1051,assignment_006,0.7143,0.6667,0.74,46,0.26,0.79,9,75,0,medium
sub_0066,sub_1052,assignment_006,0.5,0.0,0.65,43,0.22,0.74,7,71,0,low
sub_0066,sub_1053,assignment_006,0.375,0.0909,0.73,49,0.3,0.82,10,78,0,low
sub_0066,sub_1054,assignment_006,0.2941,0.0909,0.94,44,0.24,0.77,8,73,0,low
sub_0066,sub_1055,assignment_006,0.2857,0.0909,0.8403,41,0.19,0.71,6,67,0,low
sub_0066,sub_1056,assignment_006,0.3,0.0,0.8065,48,0.28,0.84,11,80,0,low
sub_0066,sub_1057,assignment_006,0.6667,0.4286,0.75,45,0.23,0.76,7,72,0,medium
sub_0066,sub_1058,assignment_006,0.4706,0.0,0.62,42,0.21,0.72,6,68,0,low
sub_0066,sub_1059,assignment_006,0.4667,0.3333,0.77,47,0.27,0.8,9,77,0,low
sub_0066,sub_1060,assignment_006,0.2105,0.0,0.68,40,0.18,0.69,5,64,0,low
sub_1051,sub_1052,assignment_006,0.6667,0.0,0.8784,3,0.04,0.05,2,4,1,medium
sub_1051,sub_1053,assignment_006,0.5,0.0909,0.9865,3,0.04,0.03,1,3,1,low
sub_1051,sub_1054,assignment_006,0.3846,0.2,0.7872,2,0.02,0.02,1,2,1,low
sub_1051,sub_1055,assignment_006,0.3529,0.0909,0.6218,5,0.07,0.08,3,8,1,low
sub_1051,sub_1056,assignment_006,0.2941,0.0,0.5968,2,0.02,0.05,2,5,1,low
sub_1051,sub_1057,assignment_006,0.9091,0.6667,0.9867,1,0.03,0.03,2,3,1,high
sub_1051,sub_1058,assignment_006,0.6154,0.0,0.8378,4,0.05,0.07,3,7,1,medium
sub_1051,sub_1059,assignment_006,0.6364,0.5,0.961,1,0.01,0.01,0,2,1,medium
sub_1051,sub_1060,assignment_006,0.2667,0.0,0.9189,6,0.08,0.1,4,11,1,low
sub_1052,sub_1053,assignment_006,0.3846,0.0,0.8904,6,0.08,0.08,3,7,1,low
sub_1052,sub_1054,assignment_006,0.2857,0.0,0.6915,1,0.02,0.03,1,2,1,low
sub_1052,sub_1055,assignment_006,0.2105,0.0,0.5462,2,0.03,0.03,1,4,1,low
sub_1052,sub_1056,assignment_006,0.2941,0.1,0.5242,5,0.06,0.1,4,9,1,low
sub_1052,sub_1057,assignment_006,0.6154,0.0,0.8667,2,0.01,0.02,0,1,1,medium
sub_1052,sub_1058,assignment_006,0.75,0.4286,0.9538,1,0.01,0.02,1,3,1,medium
sub_1052,sub_1059,assignment_006,0.3846,0.0,0.8442,4,0.05,0.06,2,6,1,low
sub_1052,sub_1060,assignment_006,0.4615,0.3333,0.9559,3,0.04,0.05,2,7,1,low
sub_1053,sub_1054,assignment_006,0.4545,0.0,0.7766,5,0.06,0.05,2,5,1,low
sub_1053,sub_1055,assignment_006,0.3125,0.0769,0.6134,8,0.11,0.11,4,11,1,low
sub_1053,sub_1056,assignment_006,0.3333,0.0,0.5887,1,0.02,0.02,1,2,1,low
sub_1053,sub_1057,assignment_006,0.4615,0.0909,0.9733,4,0.07,0.06,3,6,1,low
sub_1053,sub_1058,assignment_006,0.3571,0.0,0.8493,7,0.09,0.1,4,10,1,low
sub_1053,sub_1059,assignment_006,0.7778,0.0769,0.9481,2,0.03,0.02,1,1,1,medium
sub_1053,sub_1060,assignment_006,0.4167,0.0,0.9315,9,0.12,0.13,5,14,1,low
sub_1054,sub_1055,assignment_006,0.3125,0.0,0.7899,3,0.05,0.06,2,6,1,low
sub_1054,sub_1056,assignment_006,0.25,0.0,0.7581,4,0.04,0.07,3,7,1,low
sub_1054,sub_1057,assignment_006,0.3571,0.2,0.7979,1,0.01,0.01,1,1,1,low
sub_1054,sub_1058,assignment_006,0.3571,0.0909,0.6596,2,0.03,0.05,2,5,1,low
sub_1054,sub_1059,assignment_006,0.6,0.1667,0.8191,3,0.03,0.03,1,4,1,medium
sub_1054,sub_1060,assignment_006,0.5455,0.0,0.7234,4,0.06,0.08,3,9,1,low
sub_1055,sub_1056,assignment_006,0.6667,0.0833,0.9597,7,0.09,0.13,5,13,1,medium
sub_1055,sub_1057,assignment_006,0.4118,0.0909,0.6303,4,0.04,0.05,1,5,1,low
sub_1055,sub_1058,assignment_006,0.2632,0.0,0.521,1,0.02,0.01,0,1,1,low
sub_1055,sub_1059,assignment_006,0.4,0.0769,0.6471,6,0.08,0.09,3,10,1,low
sub_1055,sub_1060,assignment_006,0.2941,0.0,0.5714,1,0.01,0.02,1,3,1,low
sub_1056,sub_1057,assignment_006,0.3529,0.0,0.6048,3,0.05,0.08,4,8,1,low
sub_1056,sub_1058,assignment_006,0.2778,0.0,0.5,6,0.07,0.12,5,12,1,low
sub_1056,sub_1059,assignment_006,0.3333,0.0,0.621,1,0.01,0.04,2,3,1,low
sub_1056,sub_1060,assignment_006,0.4,0.0833,0.5484,8,0.1,0.15,6,16,1,low
sub_1057,sub_1058,assignment_006,0.6923,0.0,0.8267,3,0.02,0.04,1,4,1,medium
sub_1057,sub_1059,assignment_006,0.5833,0.5,0.974,2,0.04,0.04,2,5,1,low
sub_1057,sub_1060,assignment_006,0.3333,0.0,0.9067,5,0.05,0.07,2,8,1,low
sub_1058,sub_1059,assignment_006,0.3571,0.0,0.8052,5,0.06,0.08,3,9,1,low
sub_1058,sub_1060,assignment_006,0.5385,0.2,0.9118,2,0.03,0.03,1,4,1,low
sub_1059,sub_1060,assignment_006,0.4167,0.0,0.8831,7,0.09,0.11,4,13,1,low
sub_0067,sub_0068,assignment_007,0.3043,0.0,0.6968,4,0.06,0.01,1,6,0,low
sub_0067,sub_0069,assignment_007,0.4762,0.1667,0.8645,3,0.03,0.01,1,2,0,low
sub_0067,sub_0070,assignment_007,0.5714,0.0,0.8387,2,0.03,0.02,0,8,0,low
sub_0067,sub_0071,assignment_007,0.5263,0.0,0.8516,6,0.1,0.0,2,12,0,low
sub_0067,sub_0072,assignment_007,0.619,0.0,0.8424,7,0.06,0.01,1,4,0,medium
sub_0067,sub_0073,assignment_007,0.6087,0.0667,0.4586,1,0.01,0.01,1,7,0,medium
sub_0067,sub_0074,assignment_007,0.4091,0.0769,0.7806,5,0.07,0.0,1,11,0,low
sub_0067,sub_0075,assignment_007,0.5909,0.0,0.929,2,0.02,0.01,0,1,0,low
sub_0067,sub_0076,assignment_007,0.381,0.125,0.5161,3,0.02,0.01,0,5,0,low
sub_0067,sub_0077,assignment_007,0.6667,0.0,0.8245,4,0.04,0.0,1,3,0,medium
sub_0067,sub_1061,assignment_007,0.4286,0.0833,0.8258,48,0.3,0.73,8,76,0,low
sub_0067,sub_1062,assignment_007,0.381,0.0,0.7419,52,0.34,0.8,10,81,0,low
sub_0067,sub_1063,assignment_007,0.4545,0.1667,0.9548,44,0.26,0.68,7,72,0,low
sub_0067,sub_1064,assignment_007,0.3043,0.0,0.8387,50,0.32,0.76,9,79,0,low
sub_0067,sub_1065,assignment_007,0.5294,0.0,0.7355,42,0.23,0.64,6,68,0,low
sub_0067,sub_1066,assignment_007,0.4737,0.0,0.871,55,0.37,0.83,11,84,0,low
sub_0067,sub_1067,assignment_007,0.619,0.1429,0.5363,46,0.28,0.71,8,75,0,medium
sub_0067,sub_1068,assignment_007,0.5909,0.0,0.5536,51,0.33,0.78,9,80,0,low
sub_0067,sub_1069,assignment_007,0.381,0.125,0.5677,43,0.25,0.67,7,71,0,low
sub_0067,sub_1070,assignment_007,0.4091,0.0,0.6323,57,0.39,0.85,12,86,0,low
sub_0068,sub_0069,assignment_007,0.2857,0.0,0.806,7,0.09,0.02,2,8,0,low
sub_0068,sub_0070,assignment_007,0.3182,0.0,0.8308,2,0.03,0.03,1,2,0,low
sub_0068,sub_0071,assignment_007,0.087,0.0,0.8182,2,0.04,0.01,1,6,0,low
sub_0068,sub_0072,assignment_007,0.3636,0.0,0.587,11,0.12,0.0,2,10,0,low
sub_0068,sub_0073,assignment_007,0.32,0.0,0.3195,3,0.05,0.02,0,1,0,low
sub_0068,sub_0074,assignment_007,0.4211,0.0,0.8926,1,0.01,0.01,0,5,0,low
sub_0068,sub_0075,assignment_007,0.2917,0.1667,0.75,6,0.08,0.0,1,7,0,low
sub_0068,sub_0076,assignment_007,0.3158,0.0,0.7407,1,0.04,0.02,1,1,0,low
sub_0068,sub_0077,assignment_007,0.3478,0.0,0.5745,8,0.1,0.01,2,9,0,low
sub_0068,sub_1061,assignment_007,0.5294,0.0,0.8438,52,0.24,0.74,7,70,0,low
sub_0068,sub_1062,assignment_007,0.7857,0.1667,0.9391,56,0.28,0.81,9,75,0,medium
sub_0068,sub_1063,assignment_007,0.3333,0.0,0.7297,48,0.2,0.69,6,66,0,low
sub_0068,sub_1064,assignment_007,0.3,0.0,0.8308,54,0.26,0.77,8,73,0,low
sub_0068,sub_1065,assignment_007,0.1,0.0,0.9474,46,0.17,0.65,5,62,0,low
sub_0068,sub_1066,assignment_007,0.0909,0.0,0.8,59,0.31,0.84,10,78,0,low
sub_0068,sub_1067,assignment_007,0.3636,0.0,0.3737,50,0.22,0.72,7,69,0,low
sub_0068,sub_1068,assignment_007,0.4091,0.0,0.3857,55,0.27,0.79,8,74,0,low
sub_0068,sub_1069,assignment_007,0.3889,0.0,0.8148,47,0.19,0.68,6,65,0,low
sub_0068,sub_1070,assignment_007,0.35,0.0,0.9074,61,0.33,0.86,11,80,0,low
sub_0069,sub_0070,assignment_007,0.4286,0.0,0.9701,5,0.06,0.01,1,10,0,low
sub_0069,sub_0071,assignment_007,0.2381,0.0,0.9851,9,0.13,0.01,3,14,0,low
sub_0069,sub_0072,assignment_007,0.4091,0.0,0.7283,4,0.03,0.02,0,2,0,low
sub_0069,sub_0073,assignment_007,0.4167,0.125,0.3964,4,0.04,0.0,2,9,0,low
sub_0069,sub_0074,assignment_007,0.4737,0.0,0.903,8,0.1,0.01,2,13,0,low
sub_0069,sub_0075,assignment_007,0.3913,0.0,0.9306,1,0.01,0.02,1,1,0,low
sub_0069,sub_0076,assignment_007,0.5294,0.1,0.597,6,0.05,0.0,1,7,0,low
sub_0069,sub_0077,assignment_007,0.3913,0.0,0.7128,1,0.01,0.01,0,1,0,low
sub_0069,sub_1061,assignment_007,0.4211,0.1538,0.9552,45,0.33,0.72,9,78,0,low
sub_0069,sub_1062,assignment_007,0.3,0.0,0.8582,49,0.37,0.79,11,83,0,low
sub_0069,sub_1063,assignment_007,0.8125,0.4545,0.9054,41,0.29,0.67,8,74,0,medium
sub_0069,sub_1064,assignment_007,0.6875,0.0,0.9701,47,0.35,0.75,10,81,0,medium
sub_0069,sub_1065,assignment_007,0.2778,0.0,0.8507,39,0.26,0.63,7,70,0,low
sub_0069,sub_1066,assignment_007,0.25,0.0,0.9926,52,0.4,0.82,12,86,0,low
sub_0069,sub_1067,assignment_007,0.4762,0.2,0.4637,43,0.31,0.7,9,77,0,low
sub_0069,sub_1068,assignment_007,0.3913,0.0,0.4786,48,0.36,0.77,10,82,0,low
sub_0069,sub_1069,assignment_007,0.5294,0.1,0.6567,40,0.28,0.66,8,73,0,low
sub_0069,sub_1070,assignment_007,0.4737,0.0,0.7313,54,0.42,0.84,13,88,0,low
sub_0070,sub_0071,assignment_007,0.3333,0.0,0.9848,4,0.07,0.02,2,4,0,low
sub_0070,sub_0072,assignment_007,0.5714,0.0,0.7065,9,0.09,0.03,1,12,0,low
sub_0070,sub_0073,assignment_007,0.5652,0.0,0.3846,1,0.02,0.01,1,1,0,low
sub_0070,sub_0074,assignment_007,0.4286,0.0,0.9308,3,0.04,0.02,1,3,0,low
sub_0070,sub_0075,assignment_007,0.5455,0.0,0.9028,4,0.05,0.03,0,9,0,low
sub_0070,sub_0076,assignment_007,0.4,0.0,0.6154,1,0.01,0.01,0,3,0,low
sub_0070,sub_0077,assignment_007,0.5455,0.0,0.6915,6,0.07,0.02,1,11,0,low
sub_0070,sub_1061,assignment_007,0.381,0.0,0.9846,50,0.27,0.71,8,68,0,low
sub_0070,sub_1062,assignment_007,0.3333,0.0,0.8846,54,0.31,0.78,10,73,0,low
sub_0070,sub_1063,assignment_007,0.3478,0.0,0.8784,46,0.23,0.66,7,64,0,low
sub_0070,sub_1064,assignment_007,0.5263,0.25,1.0,52,0.29,0.74,9,71,0,low
sub_0070,sub_1065,assignment_007,0.3889,0.0,0.8769,44,0.2,0.62,6,60,0,low
sub_0070,sub_1066,assignment_007,0.35,0.0,0.963,57,0.34,0.81,11,76,0,low
sub_0070,sub_1067,assignment_007,0.7368,0.0625,0.4498,48,0.25,0.69,8,67,0,medium
sub_0070,sub_1068,assignment_007,0.619,0.0,0.4643,53,0.3,0.76,9,72,0,medium
sub_0070,sub_1069,assignment_007,0.3333,0.0,0.6769,45,0.22,0.65,7,63,0,low
sub_0070,sub_1070,assignment_007,0.3636,0.0,0.7538,59,0.36,0.83,12,78,0,low
sub_0071,sub_0072,assignment_007,0.3182,0.0,0.7174,13,0.16,0.01,3,16,0,low
sub_0071,sub_0073,assignment_007,0.4545,0.0,0.3905,5,0.09,0.01,1,5,0,low
sub_0071,sub_0074,assignment_007,0.1818,0.0,0.9167,1,0.03,0.0,1,1,0,low
sub_0071,sub_0075,assignment_007,0.3636,0.0,0.9167,8,0.12,0.01,2,13,0,low
sub_0071,sub_0076,assignment_007,0.2,0.0,0.6061,3,0.08,0.01,2,7,0,low
sub_0071,sub_0077,assignment_007,0.3636,0.0,0.7021,10,0.14,0.0,3,15,0,low
sub_0071,sub_1061,assignment_007,0.1905,0.0,0.9697,54,0.2,0.73,6,64,0,low
sub_0071,sub_1062,assignment_007,0.1429,0.0,0.8712,58,0.24,0.8,8,69,0,low
sub_0071,sub_1063,assignment_007,0.2273,0.0,0.8919,50,0.16,0.68,5,60,0,low
sub_0071,sub_1064,assignment_007,0.1364,0.0,0.9848,56,0.22,0.76,7,67,0,low
sub_0071,sub_1065,assignment_007,0.75,0.7778,0.8636,48,0.13,0.64,4,56,0,medium
sub_0071,sub_1066,assignment_007,0.7692,0.0,0.9778,61,0.27,0.83,9,72,0,medium
sub_0071,sub_1067,assignment_007,0.381,0.0,0.4567,52,0.18,0.71,6,63,0,low
sub_0071,sub_1068,assignment_007,0.3636,0.0,0.4714,57,0.23,0.78,7,68,0,low
sub_0071,sub_1069,assignment_007,0.1429,0.0,0.6667,49,0.15,0.67,5,59,0,low
sub_0071,sub_1070,assignment_007,0.1818,0.0,0.7424,63,0.29,0.85,10,74,0,low
sub_0072,sub_0073,assignment_007,0.48,0.0,0.5444,8,0.07,0.02,2,11,0,low
sub_0072,sub_0074,assignment_007,0.3478,0.0,0.6576,12,0.13,0.01,2,15,0,low
sub_0072,sub_0075,assignment_007,0.4583,0.0,0.7826,5,0.04,0.0,1,3,0,low
sub_0072,sub_0076,assignment_007,0.3182,0.0,0.4348,10,0.08,0.02,1,9,0,low
sub_0072,sub_0077,assignment_007,0.5909,0.0,0.9787,3,0.02,0.01,0,1,0,low
sub_0072,sub_1061,assignment_007,0.4286,0.0,0.6957,41,0.36,0.74,9,80,0,low
sub_0072,sub_1062,assignment_007,0.381,0.0,0.625,45,0.4,0.81,11,85,0,low
sub_0072,sub_1063,assignment_007,0.3333,0.0,0.8043,37,0.32,0.69,8,76,0,low
sub_0072,sub_1064,assignment_007,0.3636,0.0,0.7065,43,0.38,0.77,10,83,0,low
sub_0072,sub_1065,assignment_007,0.3684,0.0,0.6196,35,0.29,0.65,7,72,0,low
sub_0072,sub_1066,assignment_007,0.3333,0.0,0.7337,48,0.43,0.84,12,88,0,low
sub_0072,sub_1067,assignment_007,0.5455,0.0,0.6367,39,0.34,0.72,9,79,0,low
sub_0072,sub_1068,assignment_007,0.5217,0.0,0.6571,44,0.39,0.79,10,84,0,low
sub_0072,sub_1069,assignment_007,0.2609,0.0,0.4783,36,0.31,0.68,8,75,0,low
sub_0072,sub_1070,assignment_007,0.3478,0.125,0.5326,50,0.45,0.86,13,90,0,low
sub_0073,sub_0074,assignment_007,0.36,0.0,0.358,4,0.06,0.01,0,4,0,low
sub_0073,sub_0075,assignment_007,0.52,0.0,0.426,3,0.03,0.02,1,8,0,low
sub_0073,sub_0076,assignment_007,0.3913,0.0,0.2367,2,0.01,0.0,1,2,0,low
sub_0073,sub_0077,assignment_007,0.52,0.0,0.5562,5,0.05,0.01,2,10,0,low
sub_0073,sub_1061,assignment_007,0.375,0.1333,0.3787,49,0.29,0.72,7,69,0,low
sub_0073,sub_1062,assignment_007,0.28,0.0,0.3402,53,0.33,0.79,9,74,0,low
sub_0073,sub_1063,assignment_007,0.4583,0.125,0.4379,45,0.25,0.67,6,65,0,low
sub_0073,sub_1064,assignment_007,0.32,0.0,0.3846,51,0.31,0.75,8,72,0,low
sub_0073,sub_1065,assignment_007,0.381,0.0,0.3373,43,0.22,0.63,5,61,0,low
sub_0073,sub_1066,assignment_007,0.4762,0.0,0.3994,56,0.36,0.82,10,77,0,low
sub_0073,sub_1067,assignment_007,0.6818,0.1111,0.855,47,0.27,0.7,7,68,0,medium
sub_0073,sub_1068,assignment_007,0.8095,0.0,0.8284,52,0.32,0.77,8,73,0,medium
sub_0073,sub_1069,assignment_007,0.3333,0.0,0.2604,44,0.24,0.66,6,64,0,low
sub_0073,sub_1070,assignment_007,0.36,0.0,0.2899,58,0.38,0.84,11,79,0,low
sub_0074,sub_0075,assignment_007,0.3333,0.0,0.8403,7,0.09,0.01,1,12,0,low
sub_0074,sub_0076,assignment_007,0.5294,0.0,0.6612,2,0.05,0.01,1,6,0,low
